Scale,Region_Name,Season_Name,Metrics,Trend_Decadal,P_Value,Change_Point_Year,Change_Point_pvalue,Trend_Decadal_pre,P_Value_pre,Trend_Decadal_post,P_Value_post,RatioPostPre
Region,Arctic,None,Maximum_Intensity,0.329243058556554,4.01595244345615e-7,2006,8.89286682281711e-5,0.178593772883591,0.00953084738180637,0.0778714898233551,0.821891691251159,0.4360257839119196
Region,Arctic,None,Cumulative_Intensity,27.5492885151685,2.27311075428515e-9,2002,5.18938428672301e-6,5.0121912000639,0.0496694253231422,57.777599073899104,0.00388265634802251,11.527413214636045
Region,Temperate Northern Atlantic,None,Number_MHW_days,18.8939220302961,3.93446833143002e-10,2001,4.84489721860331e-6,8.41226602490641,0.02517833280286,24.3514158314754,9.96671926281875e-4,2.8947510408464905
Region,Temperate Northern Atlantic,None,Nevents,1.3423035595020698,9.5477170400424e-10,2001,8.35045706016972e-6,0.7708572083428831,0.0212482443879279,1.34465327119464,0.00186908189838691,1.744361026454238
Region,Temperate Northern Atlantic,None,Mean_Intensity,8.905724509391229e-5,0.990704029723175,1994,0.524154561689419,0.046401219687359205,0.669334014464053,0.045278709329306104,0.0553164405563531,0.9758086023251906
Region,Temperate Northern Atlantic,None,Maximum_Intensity,0.076249107848682,0.00618153687649209,2005,0.00280564698581963,-0.08284046410708909,0.0965338291080209,0.136360192033032,0.0435455862143218,-1.6460577992025391
Region,Temperate Northern Atlantic,None,Cumulative_Intensity,34.5194356301076,2.915440145654e-10,2001,8.35045706016972e-6,13.577256975929199,0.0103742625672023,48.1491147359001,8.02710779479518e-4,3.546306505155094
Region,Temperate Northern Pacific,None,Number_MHW_days,13.160623409669201,5.22475630357289e-6,2002,5.62132173731019e-4,6.22393303261624,0.109501701196475,31.1001315704222,0.0644110132528098,4.996861535534422
Region,Temperate Northern Pacific,None,Nevents,0.902731393129771,5.83580484714041e-6,2002,0.0011874244167918,0.590850764606097,0.0852100829937604,1.42002849779567,0.0409545443203829,2.403362376525588
Region,Temperate Northern Pacific,None,Mean_Intensity,0.0784560641330196,1.67696465208101e-4,1997,5.93680125677088e-4,-0.0017650975421250699,1,0.0329112885898454,0.315251555404137,-18.645591988203787
Region,Temperate Northern Pacific,None,Maximum_Intensity,0.177719467836874,2.1164885701628e-6,1997,2.16045062112467e-4,0.00449371334814982,1,0.16016323830672,0.012455077396483,35.64162328526439
Region,Temperate Northern Pacific,None,Cumulative_Intensity,26.7201046851851,6.52504163118089e-7,2002,3.607994892815e-4,13.4737596073614,0.0571180853056804,66.8774855338991,0.0178636277089348,4.9635356042244165
