Year,Season,REALM,Metrics,values
2011,Summer,Tropical Eastern Pacific,meanDuration,6.388888888888889
2011,Summer,Tropical Eastern Pacific,Number_Events,54
2011,Summer,Western Indo-Pacific,meanCumInt,11.657598630136986
2011,Summer,Western Indo-Pacific,meanMaxInt,1.6012794520547946
2011,Summer,Western Indo-Pacific,meanDuration,8.493150684931507
2011,Summer,Western Indo-Pacific,Number_Events,438
2011,Winter,Arctic,meanCumInt,14.823037589236684
2011,Winter,Arctic,meanMaxInt,1.0676260296540363
2011,Winter,Arctic,meanDuration,15.909390444810544
2011,Winter,Arctic,Number_Events,3642
2011,Winter,Central Indo-Pacific,meanCumInt,16.83373154761905
2011,Winter,Central Indo-Pacific,meanMaxInt,1.4409441137566137
2011,Winter,Central Indo-Pacific,meanDuration,13.586640211640212
2011,Winter,Central Indo-Pacific,Number_Events,1512
2011,Winter,Eastern Indo-Pacific,meanCumInt,14.300150724637682
2011,Winter,Eastern Indo-Pacific,meanMaxInt,1.22748115942029
2011,Winter,Eastern Indo-Pacific,meanDuration,13.41304347826087
2011,Winter,Eastern Indo-Pacific,Number_Events,138
2011,Winter,Southern Ocean,meanCumInt,5.466188
2011,Winter,Southern Ocean,meanMaxInt,0.5516984615384616
2011,Winter,Southern Ocean,meanDuration,12.347692307692308
2011,Winter,Southern Ocean,Number_Events,325
2011,Winter,Temperate Australasia,meanCumInt,13.892065408805031
2011,Winter,Temperate Australasia,meanMaxInt,1.3737974842767295
2011,Winter,Temperate Australasia,meanDuration,12.254716981132075
2011,Winter,Temperate Australasia,Number_Events,318
2011,Winter,Temperate Northern Atlantic,meanCumInt,34.91010633284242
2011,Winter,Temperate Northern Atlantic,meanMaxInt,1.882862150220913
2011,Winter,Temperate Northern Atlantic,meanDuration,20.977908689248896
2011,Winter,Temperate Northern Atlantic,Number_Events,2037
2011,Winter,Temperate Northern Pacific,meanCumInt,13.803116993464052
2011,Winter,Temperate Northern Pacific,meanMaxInt,1.4669269607843138
2011,Winter,Temperate Northern Pacific,meanDuration,10.77124183006536
2011,Winter,Temperate Northern Pacific,Number_Events,612
2011,Winter,Temperate South America,meanCumInt,17.36398823529412
2011,Winter,Temperate South America,meanMaxInt,1.805564705882353
2011,Winter,Temperate South America,meanDuration,12.176470588235293
2011,Winter,Temperate South America,Number_Events,17
2011,Winter,Temperate Southern Africa,meanCumInt,7.312911111111111
2011,Winter,Temperate Southern Africa,meanMaxInt,1.4002555555555556
2011,Winter,Temperate Southern Africa,meanDuration,6.333333333333333
2011,Winter,Temperate Southern Africa,Number_Events,9
2011,Winter,Tropical Atlantic,meanCumInt,18.15056208955224
2011,Winter,Tropical Atlantic,meanMaxInt,1.409136119402985
2011,Winter,Tropical Atlantic,meanDuration,14.567164179104477
2011,Winter,Tropical Atlantic,Number_Events,335
2011,Winter,Tropical Eastern Pacific,meanCumInt,12.659694230769231
2011,Winter,Tropical Eastern Pacific,meanMaxInt,2.0261980769230767
2011,Winter,Tropical Eastern Pacific,meanDuration,7.25
2011,Winter,Tropical Eastern Pacific,Number_Events,52
2011,Winter,Western Indo-Pacific,meanCumInt,16.9825158045977
2011,Winter,Western Indo-Pacific,meanMaxInt,1.3752510057471266
2011,Winter,Western Indo-Pacific,meanDuration,14.886494252873563
2011,Winter,Western Indo-Pacific,Number_Events,696
2012,Autumn,Arctic,meanCumInt,38.421687498503175
2012,Autumn,Arctic,meanMaxInt,1.8771558974973057
2012,Autumn,Arctic,meanDuration,28.624835349059992
2012,Autumn,Arctic,Number_Events,8351
2012,Autumn,Central Indo-Pacific,meanCumInt,11.369900915750916
2012,Autumn,Central Indo-Pacific,meanMaxInt,1.3767192307692309
2012,Autumn,Central Indo-Pacific,meanDuration,9.523809523809524
2012,Autumn,Central Indo-Pacific,Number_Events,1092
2012,Autumn,Eastern Indo-Pacific,meanCumInt,8.821608571428571
2012,Autumn,Eastern Indo-Pacific,meanMaxInt,1.27096
2012,Autumn,Eastern Indo-Pacific,meanDuration,8.442857142857143
2012,Autumn,Eastern Indo-Pacific,Number_Events,70
2012,Autumn,Southern Ocean,meanCumInt,5.076804748603352
2012,Autumn,Southern Ocean,meanMaxInt,0.5159491620111731
2012,Autumn,Southern Ocean,meanDuration,9.787709497206704
2012,Autumn,Southern Ocean,Number_Events,358
2012,Autumn,Temperate Australasia,meanCumInt,26.470036211699163
2012,Autumn,Temperate Australasia,meanMaxInt,1.9211930362116991
2012,Autumn,Temperate Australasia,meanDuration,18.194986072423397
2012,Autumn,Temperate Australasia,Number_Events,359
2012,Autumn,Temperate Northern Atlantic,meanCumInt,35.48927227095517
2012,Autumn,Temperate Northern Atlantic,meanMaxInt,2.178437962962963
2012,Autumn,Temperate Northern Atlantic,meanDuration,18.730019493177387
2012,Autumn,Temperate Northern Atlantic,Number_Events,2052
2012,Autumn,Temperate Northern Pacific,meanCumInt,39.30576432953549
2012,Autumn,Temperate Northern Pacific,meanMaxInt,2.5506780017528485
2012,Autumn,Temperate Northern Pacific,meanDuration,18.24276950043821
2012,Autumn,Temperate Northern Pacific,Number_Events,1141
2012,Autumn,Temperate South America,meanCumInt,14.56374453125
2012,Autumn,Temperate South America,meanMaxInt,1.97354375
2012,Autumn,Temperate South America,meanDuration,8.8359375
2012,Autumn,Temperate South America,Number_Events,128
2012,Autumn,Temperate Southern Africa,meanCumInt,23.458796875
2012,Autumn,Temperate Southern Africa,meanMaxInt,1.989990625
2012,Autumn,Temperate Southern Africa,meanDuration,13.71875
2012,Autumn,Temperate Southern Africa,Number_Events,32
2012,Autumn,Tropical Atlantic,meanCumInt,12.200884198113208
2012,Autumn,Tropical Atlantic,meanMaxInt,1.5057075471698114
2012,Autumn,Tropical Atlantic,meanDuration,9.778301886792454
2012,Autumn,Tropical Atlantic,Number_Events,424
2012,Autumn,Tropical Eastern Pacific,meanCumInt,13.528454961832061
2012,Autumn,Tropical Eastern Pacific,meanMaxInt,1.5667312977099237
2012,Autumn,Tropical Eastern Pacific,meanDuration,10.030534351145038
2012,Autumn,Tropical Eastern Pacific,Number_Events,131
2012,Autumn,Western Indo-Pacific,meanCumInt,15.917228697850822
2012,Autumn,Western Indo-Pacific,meanMaxInt,1.5819844500632112
2012,Autumn,Western Indo-Pacific,meanDuration,11.716814159292035
2012,Autumn,Western Indo-Pacific,Number_Events,791
2012,Spring,Arctic,meanCumInt,9.200241575591985
2012,Spring,Arctic,meanMaxInt,0.6165249544626594
2012,Spring,Arctic,meanDuration,14.22632058287796
2012,Spring,Arctic,Number_Events,4392
2012,Spring,Central Indo-Pacific,meanCumInt,13.809620956399437
2012,Spring,Central Indo-Pacific,meanMaxInt,1.522493459915612
2012,Spring,Central Indo-Pacific,meanDuration,10.741912798874823
2012,Spring,Central Indo-Pacific,Number_Events,1422
2012,Spring,Eastern Indo-Pacific,meanCumInt,13.65931767068273
2012,Spring,Eastern Indo-Pacific,meanMaxInt,1.280078313253012
2012,Spring,Eastern Indo-Pacific,meanDuration,12.349397590361447
2012,Spring,Eastern Indo-Pacific,Number_Events,249
2012,Spring,Southern Ocean,meanCumInt,5.921159824046921
2012,Spring,Southern Ocean,meanMaxInt,0.401241935483871
2012,Spring,Southern Ocean,meanDuration,18.64809384164223
2012,Spring,Southern Ocean,Number_Events,341
2012,Spring,Temperate Australasia,meanCumInt,8.95180930232558
2012,Spring,Temperate Australasia,meanMaxInt,1.4981674418604651
2012,Spring,Temperate Australasia,meanDuration,6.906976744186046
2012,Spring,Temperate Australasia,Number_Events,43
2012,Spring,Temperate Northern Atlantic,meanCumInt,35.46236017130621
2012,Spring,Temperate Northern Atlantic,meanMaxInt,2.487507880085653
2012,Spring,Temperate Northern Atlantic,meanDuration,15.764453961456104
2012,Spring,Temperate Northern Atlantic,Number_Events,2335
2012,Spring,Temperate Northern Pacific,meanCumInt,20.402743640897757
2012,Spring,Temperate Northern Pacific,meanMaxInt,2.3576518703241893
2012,Spring,Temperate Northern Pacific,meanDuration,10.807980049875312
2012,Spring,Temperate Northern Pacific,Number_Events,401
2012,Spring,Temperate South America,meanCumInt,15.118908389261746
2012,Spring,Temperate South America,meanMaxInt,1.9205288590604026
2012,Spring,Temperate South America,meanDuration,9.291946308724832
2012,Spring,Temperate South America,Number_Events,298
2012,Spring,Temperate Southern Africa,meanCumInt,15.25055806451613
2012,Spring,Temperate Southern Africa,meanMaxInt,1.8942387096774194
2012,Spring,Temperate Southern Africa,meanDuration,9.387096774193548
2012,Spring,Temperate Southern Africa,Number_Events,31
2012,Spring,Tropical Atlantic,meanCumInt,12.041738968481376
2012,Spring,Tropical Atlantic,meanMaxInt,1.6846853868194842
2012,Spring,Tropical Atlantic,meanDuration,7.98567335243553
2012,Spring,Tropical Atlantic,Number_Events,349
2012,Spring,Tropical Eastern Pacific,meanCumInt,9.47280625
2012,Spring,Tropical Eastern Pacific,meanMaxInt,1.68681875
2012,Spring,Tropical Eastern Pacific,meanDuration,6.375
2012,Spring,Tropical Eastern Pacific,Number_Events,32
2012,Spring,Western Indo-Pacific,meanCumInt,10.679322185430463
2012,Spring,Western Indo-Pacific,meanMaxInt,1.490701655629139
2012,Spring,Western Indo-Pacific,meanDuration,8.864238410596027
2012,Spring,Western Indo-Pacific,Number_Events,302
2012,Summer,Arctic,meanCumInt,66.47483589315526
2012,Summer,Arctic,meanMaxInt,3.5196469830670165
2012,Summer,Arctic,meanDuration,25.648580968280466
2012,Summer,Arctic,Number_Events,8386
2012,Summer,Central Indo-Pacific,meanCumInt,11.554247211155378
2012,Summer,Central Indo-Pacific,meanMaxInt,1.415845517928287
2012,Summer,Central Indo-Pacific,meanDuration,9.28784860557769
2012,Summer,Central Indo-Pacific,Number_Events,1004
2012,Summer,Eastern Indo-Pacific,meanCumInt,15.522554494382023
2012,Summer,Eastern Indo-Pacific,meanMaxInt,1.4618516853932584
2012,Summer,Eastern Indo-Pacific,meanDuration,12.561797752808989
2012,Summer,Eastern Indo-Pacific,Number_Events,178
2012,Summer,Southern Ocean,meanCumInt,14.537276310272537
2012,Summer,Southern Ocean,meanMaxInt,1.184748427672956
2012,Summer,Southern Ocean,meanDuration,15.882599580712789
2012,Summer,Southern Ocean,Number_Events,477
2012,Summer,Temperate Australasia,meanCumInt,25.937405684210525
2012,Summer,Temperate Australasia,meanMaxInt,2.523606947368421
2012,Summer,Temperate Australasia,meanDuration,13.528421052631579
2012,Summer,Temperate Australasia,Number_Events,475
2012,Summer,Temperate Northern Atlantic,meanCumInt,37.82935838287753
2012,Summer,Temperate Northern Atlantic,meanMaxInt,2.8652920729290527
2012,Summer,Temperate Northern Atlantic,meanDuration,16.84859294490686
2012,Summer,Temperate Northern Atlantic,Number_Events,2523
2012,Summer,Temperate Northern Pacific,meanCumInt,24.7319531147541
2012,Summer,Temperate Northern Pacific,meanMaxInt,3.0199854644808743
2012,Summer,Temperate Northern Pacific,meanDuration,9.489617486338798
2012,Summer,Temperate Northern Pacific,Number_Events,915
2012,Summer,Temperate South America,meanCumInt,22.131678318584072
2012,Summer,Temperate South America,meanMaxInt,2.21513407079646
2012,Summer,Temperate South America,meanDuration,12.723451327433628
2012,Summer,Temperate South America,Number_Events,452
2012,Summer,Temperate Southern Africa,meanCumInt,23.426774390243903
2012,Summer,Temperate Southern Africa,meanMaxInt,2.5291560975609757
2012,Summer,Temperate Southern Africa,meanDuration,11.378048780487806
2012,Summer,Temperate Southern Africa,Number_Events,82
2012,Summer,Tropical Atlantic,meanCumInt,11.852629743589743
2012,Summer,Tropical Atlantic,meanMaxInt,1.6010441025641027
2012,Summer,Tropical Atlantic,meanDuration,8.835897435897436
2012,Summer,Tropical Atlantic,Number_Events,195
2012,Summer,Tropical Eastern Pacific,meanCumInt,10.722075
2012,Summer,Tropical Eastern Pacific,meanMaxInt,1.486432
2012,Summer,Tropical Eastern Pacific,meanDuration,8.16
2012,Summer,Tropical Eastern Pacific,Number_Events,100
2012,Summer,Western Indo-Pacific,meanCumInt,13.687406363636363
2012,Summer,Western Indo-Pacific,meanMaxInt,1.6452929090909092
2012,Summer,Western Indo-Pacific,meanDuration,9.88
2012,Summer,Western Indo-Pacific,Number_Events,550
2012,Winter,Arctic,meanCumInt,10.7349971747069
2012,Winter,Arctic,meanMaxInt,0.6675807803190467
2012,Winter,Arctic,meanDuration,16.5346915241207
2012,Winter,Arctic,Number_Events,5203
2012,Winter,Central Indo-Pacific,meanCumInt,15.28190264853257
2012,Winter,Central Indo-Pacific,meanMaxInt,1.4877197566213314
2012,Winter,Central Indo-Pacific,meanDuration,11.887616320687187
2012,Winter,Central Indo-Pacific,Number_Events,1397
2012,Winter,Eastern Indo-Pacific,meanCumInt,9.769509722222223
2012,Winter,Eastern Indo-Pacific,meanMaxInt,1.048051388888889
2012,Winter,Eastern Indo-Pacific,meanDuration,11.125
2012,Winter,Eastern Indo-Pacific,Number_Events,72
2012,Winter,Southern Ocean,meanCumInt,7.9039632768361585
2012,Winter,Southern Ocean,meanMaxInt,0.40028785310734466
2012,Winter,Southern Ocean,meanDuration,19.24858757062147
2012,Winter,Southern Ocean,Number_Events,354
2012,Winter,Temperate Australasia,meanCumInt,8.516813131313132
2012,Winter,Temperate Australasia,meanMaxInt,1.1601262626262627
2012,Winter,Temperate Australasia,meanDuration,8.515151515151516
2012,Winter,Temperate Australasia,Number_Events,99
2012,Winter,Temperate Northern Atlantic,meanCumInt,20.979954251581166
2012,Winter,Temperate Northern Atlantic,meanMaxInt,1.8019201686577653
2012,Winter,Temperate Northern Atlantic,meanDuration,12.806746310611384
2012,Winter,Temperate Northern Atlantic,Number_Events,1423
2012,Winter,Temperate Northern Pacific,meanCumInt,13.53500159857904
2012,Winter,Temperate Northern Pacific,meanMaxInt,1.4394200710479574
2012,Winter,Temperate Northern Pacific,meanDuration,11.815275310834814
2012,Winter,Temperate Northern Pacific,Number_Events,563
2012,Winter,Temperate South America,meanCumInt,20.255101459854014
2012,Winter,Temperate South America,meanMaxInt,2.2133591240875914
2012,Winter,Temperate South America,meanDuration,9.91970802919708
2012,Winter,Temperate South America,Number_Events,137
2012,Winter,Temperate Southern Africa,meanCumInt,11.098570833333333
2012,Winter,Temperate Southern Africa,meanMaxInt,1.9348583333333333
2012,Winter,Temperate Southern Africa,meanDuration,6.958333333333333
2012,Winter,Temperate Southern Africa,Number_Events,24
2012,Winter,Tropical Atlantic,meanCumInt,10.694275836431228
2012,Winter,Tropical Atlantic,meanMaxInt,1.3541776951672861
2012,Winter,Tropical Atlantic,meanDuration,9.598513011152416
2012,Winter,Tropical Atlantic,Number_Events,269
2012,Winter,Tropical Eastern Pacific,meanCumInt,11.674204081632654
2012,Winter,Tropical Eastern Pacific,meanMaxInt,1.6362591836734695
2012,Winter,Tropical Eastern Pacific,meanDuration,8.387755102040817
2012,Winter,Tropical Eastern Pacific,Number_Events,49
2012,Winter,Western Indo-Pacific,meanCumInt,14.112137931034482
2012,Winter,Western Indo-Pacific,meanMaxInt,1.3442504310344827
2012,Winter,Western Indo-Pacific,meanDuration,12.002155172413794
2012,Winter,Western Indo-Pacific,Number_Events,464
2013,Autumn,Arctic,meanCumInt,29.750111465215703
2013,Autumn,Arctic,meanMaxInt,1.4788313253012049
2013,Autumn,Arctic,meanDuration,26.825301204819276
2013,Autumn,Arctic,Number_Events,5146
2013,Autumn,Central Indo-Pacific,meanCumInt,10.534404505076143
2013,Autumn,Central Indo-Pacific,meanMaxInt,1.3304638324873097
2013,Autumn,Central Indo-Pacific,meanDuration,9.405456852791879
2013,Autumn,Central Indo-Pacific,Number_Events,1576
2013,Autumn,Eastern Indo-Pacific,meanCumInt,12.45466814159292
2013,Autumn,Eastern Indo-Pacific,meanMaxInt,1.1755986725663716
2013,Autumn,Eastern Indo-Pacific,meanDuration,13.36283185840708
2013,Autumn,Eastern Indo-Pacific,Number_Events,226
2013,Autumn,Southern Ocean,meanCumInt,7.493242128121607
2013,Autumn,Southern Ocean,meanMaxInt,0.6534425624321389
2013,Autumn,Southern Ocean,meanDuration,14.036916395222583
2013,Autumn,Southern Ocean,Number_Events,921
2013,Autumn,Temperate Australasia,meanCumInt,49.35328475609756
2013,Autumn,Temperate Australasia,meanMaxInt,2.028901524390244
2013,Autumn,Temperate Australasia,meanDuration,33.40548780487805
2013,Autumn,Temperate Australasia,Number_Events,656
2013,Autumn,Temperate Northern Atlantic,meanCumInt,29.939742753001717
2013,Autumn,Temperate Northern Atlantic,meanMaxInt,2.1162716981132075
2013,Autumn,Temperate Northern Atlantic,meanDuration,16.763293310463123
2013,Autumn,Temperate Northern Atlantic,Number_Events,2332
2013,Autumn,Temperate Northern Pacific,meanCumInt,23.275462393162393
2013,Autumn,Temperate Northern Pacific,meanMaxInt,2.120191142191142
2013,Autumn,Temperate Northern Pacific,meanDuration,13.918414918414918
2013,Autumn,Temperate Northern Pacific,Number_Events,1287
2013,Autumn,Temperate South America,meanCumInt,23.40566404494382
2013,Autumn,Temperate South America,meanMaxInt,1.6097768539325843
2013,Autumn,Temperate South America,meanDuration,18.707865168539325
2013,Autumn,Temperate South America,Number_Events,445
2013,Autumn,Temperate Southern Africa,meanCumInt,10.051428571428572
2013,Autumn,Temperate Southern Africa,meanMaxInt,1.7552142857142856
2013,Autumn,Temperate Southern Africa,meanDuration,6.285714285714286
2013,Autumn,Temperate Southern Africa,Number_Events,7
2013,Autumn,Tropical Atlantic,meanCumInt,11.794679310344828
2013,Autumn,Tropical Atlantic,meanMaxInt,1.4127588505747126
2013,Autumn,Tropical Atlantic,meanDuration,10.295402298850576
2013,Autumn,Tropical Atlantic,Number_Events,870
2013,Autumn,Tropical Eastern Pacific,meanCumInt,11.644530434782608
2013,Autumn,Tropical Eastern Pacific,meanMaxInt,1.5550463768115943
2013,Autumn,Tropical Eastern Pacific,meanDuration,8.971014492753623
2013,Autumn,Tropical Eastern Pacific,Number_Events,69
2013,Autumn,Western Indo-Pacific,meanCumInt,13.430448774509804
2013,Autumn,Western Indo-Pacific,meanMaxInt,1.5182892156862746
2013,Autumn,Western Indo-Pacific,meanDuration,10.32843137254902
2013,Autumn,Western Indo-Pacific,Number_Events,408
2013,Spring,Arctic,meanCumInt,21.89235397094431
2013,Spring,Arctic,meanMaxInt,0.748151598062954
2013,Spring,Arctic,meanDuration,41.295157384987895
2013,Spring,Arctic,Number_Events,4130
2013,Spring,Central Indo-Pacific,meanCumInt,19.66680052196607
2013,Spring,Central Indo-Pacific,meanMaxInt,1.5834330578512397
2013,Spring,Central Indo-Pacific,meanDuration,15.53675511091779
2013,Spring,Central Indo-Pacific,Number_Events,2299
2013,Spring,Eastern Indo-Pacific,meanCumInt,10.884772580645162
2013,Spring,Eastern Indo-Pacific,meanMaxInt,1.3810370967741936
2013,Spring,Eastern Indo-Pacific,meanDuration,9.53225806451613
2013,Spring,Eastern Indo-Pacific,Number_Events,62
2013,Spring,Southern Ocean,meanCumInt,3.7237883928571427
2013,Spring,Southern Ocean,meanMaxInt,0.22393705357142857
2013,Spring,Southern Ocean,meanDuration,21.540178571428573
2013,Spring,Southern Ocean,Number_Events,224
2013,Spring,Temperate Australasia,meanCumInt,38.752013387423936
2013,Spring,Temperate Australasia,meanMaxInt,1.9078379310344828
2013,Spring,Temperate Australasia,meanDuration,28.92292089249493
2013,Spring,Temperate Australasia,Number_Events,493
2013,Spring,Temperate Northern Atlantic,meanCumInt,28.312118717948717
2013,Spring,Temperate Northern Atlantic,meanMaxInt,2.663262435897436
2013,Spring,Temperate Northern Atlantic,meanDuration,12.483333333333333
2013,Spring,Temperate Northern Atlantic,Number_Events,1560
2013,Spring,Temperate Northern Pacific,meanCumInt,19.23199981238274
2013,Spring,Temperate Northern Pacific,meanMaxInt,2.090742401500938
2013,Spring,Temperate Northern Pacific,meanDuration,11.906191369606004
2013,Spring,Temperate Northern Pacific,Number_Events,533
2013,Spring,Temperate South America,meanCumInt,11.304519402985074
2013,Spring,Temperate South America,meanMaxInt,2.016649253731343
2013,Spring,Temperate South America,meanDuration,6.91044776119403
2013,Spring,Temperate South America,Number_Events,67
2013,Spring,Temperate Southern Africa,meanCumInt,18.99092258064516
2013,Spring,Temperate Southern Africa,meanMaxInt,2.2580370967741934
2013,Spring,Temperate Southern Africa,meanDuration,11.225806451612904
2013,Spring,Temperate Southern Africa,Number_Events,62
2013,Spring,Tropical Atlantic,meanCumInt,12.902922200392927
2013,Spring,Tropical Atlantic,meanMaxInt,1.4963813359528488
2013,Spring,Tropical Atlantic,meanDuration,10.106090373280942
2013,Spring,Tropical Atlantic,Number_Events,509
2013,Spring,Tropical Eastern Pacific,meanCumInt,21.63295
2013,Spring,Tropical Eastern Pacific,meanMaxInt,2.267856666666667
2013,Spring,Tropical Eastern Pacific,meanDuration,10.633333333333333
2013,Spring,Tropical Eastern Pacific,Number_Events,30
2013,Spring,Western Indo-Pacific,meanCumInt,13.469980615735462
2013,Spring,Western Indo-Pacific,meanMaxInt,1.644703078677309
2013,Spring,Western Indo-Pacific,meanDuration,10.212086659064994
2013,Spring,Western Indo-Pacific,Number_Events,877
2013,Summer,Arctic,meanCumInt,72.00139377601586
2013,Summer,Arctic,meanMaxInt,3.6572550049554016
2013,Summer,Arctic,meanDuration,27.326065411298316
2013,Summer,Arctic,Number_Events,5045
2013,Summer,Central Indo-Pacific,meanCumInt,17.85377801192843
2013,Summer,Central Indo-Pacific,meanMaxInt,1.4959421471172962
2013,Summer,Central Indo-Pacific,meanDuration,14.043737574552685
2013,Summer,Central Indo-Pacific,Number_Events,2515
2013,Summer,Eastern Indo-Pacific,meanCumInt,12.160688888888888
2013,Summer,Eastern Indo-Pacific,meanMaxInt,1.3510777777777778
2013,Summer,Eastern Indo-Pacific,meanDuration,10.88888888888889
2013,Summer,Eastern Indo-Pacific,Number_Events,81
2013,Summer,Southern Ocean,meanCumInt,21.89316448598131
2013,Summer,Southern Ocean,meanMaxInt,1.255523831775701
2013,Summer,Southern Ocean,meanDuration,28.390965732087228
2013,Summer,Southern Ocean,Number_Events,642
2013,Summer,Temperate Australasia,meanCumInt,27.77929910554562
2013,Summer,Temperate Australasia,meanMaxInt,2.4254565295169948
2013,Summer,Temperate Australasia,meanDuration,15.898032200357783
2013,Summer,Temperate Australasia,Number_Events,559
2013,Summer,Temperate Northern Atlantic,meanCumInt,36.72843741197183
2013,Summer,Temperate Northern Atlantic,meanMaxInt,3.2817604753521126
2013,Summer,Temperate Northern Atlantic,meanDuration,14.183098591549296
2013,Summer,Temperate Northern Atlantic,Number_Events,2272
2013,Summer,Temperate Northern Pacific,meanCumInt,33.96995220588235
2013,Summer,Temperate Northern Pacific,meanMaxInt,3.173399226006192
2013,Summer,Temperate Northern Pacific,meanDuration,13.046826625386997
2013,Summer,Temperate Northern Pacific,Number_Events,2584
2013,Summer,Temperate South America,meanCumInt,22.073184668989548
2013,Summer,Temperate South America,meanMaxInt,2.384044599303136
2013,Summer,Temperate South America,meanDuration,11.512195121951219
2013,Summer,Temperate South America,Number_Events,287
2013,Summer,Temperate Southern Africa,meanCumInt,15.199085483870968
2013,Summer,Temperate Southern Africa,meanMaxInt,2.144577419354839
2013,Summer,Temperate Southern Africa,meanDuration,8.209677419354838
2013,Summer,Temperate Southern Africa,Number_Events,62
2013,Summer,Tropical Atlantic,meanCumInt,14.178747598253276
2013,Summer,Tropical Atlantic,meanMaxInt,1.5930353711790393
2013,Summer,Tropical Atlantic,meanDuration,9.768558951965066
2013,Summer,Tropical Atlantic,Number_Events,229
2013,Summer,Tropical Eastern Pacific,meanCumInt,11.479355319148937
2013,Summer,Tropical Eastern Pacific,meanMaxInt,1.6680531914893617
2013,Summer,Tropical Eastern Pacific,meanDuration,8
2013,Summer,Tropical Eastern Pacific,Number_Events,47
2013,Summer,Western Indo-Pacific,meanCumInt,14.204151219512195
2013,Summer,Western Indo-Pacific,meanMaxInt,1.544879379157428
2013,Summer,Western Indo-Pacific,meanDuration,10.787139689578714
2013,Summer,Western Indo-Pacific,Number_Events,451
2013,Winter,Arctic,meanCumInt,16.570425262900464
2013,Winter,Arctic,meanMaxInt,0.8272897529958425
2013,Winter,Arctic,meanDuration,21.883345561261923
2013,Winter,Arctic,Number_Events,4089
2013,Winter,Central Indo-Pacific,meanCumInt,14.374633047578225
2013,Winter,Central Indo-Pacific,meanMaxInt,1.452845735105015
2013,Winter,Central Indo-Pacific,meanDuration,11.971281611658808
2013,Winter,Central Indo-Pacific,Number_Events,2333
2013,Winter,Eastern Indo-Pacific,meanCumInt,12.705044155844156
2013,Winter,Eastern Indo-Pacific,meanMaxInt,1.2434025974025975
2013,Winter,Eastern Indo-Pacific,meanDuration,12.376623376623376
2013,Winter,Eastern Indo-Pacific,Number_Events,77
2013,Winter,Southern Ocean,meanCumInt,3.7855360887096774
2013,Winter,Southern Ocean,meanMaxInt,0.39365483870967743
2013,Winter,Southern Ocean,meanDuration,15.350806451612904
2013,Winter,Southern Ocean,Number_Events,496
2013,Winter,Temperate Australasia,meanCumInt,20.978991205211727
2013,Winter,Temperate Australasia,meanMaxInt,1.3507921824104234
2013,Winter,Temperate Australasia,meanDuration,18.34201954397394
2013,Winter,Temperate Australasia,Number_Events,307
2013,Winter,Temperate Northern Atlantic,meanCumInt,19.238088342165028
2013,Winter,Temperate Northern Atlantic,meanMaxInt,1.6720631339894019
2013,Winter,Temperate Northern Atlantic,meanDuration,13.403482210446631
2013,Winter,Temperate Northern Atlantic,Number_Events,1321
2013,Winter,Temperate Northern Pacific,meanCumInt,15.589136435124509
2013,Winter,Temperate Northern Pacific,meanMaxInt,1.4140288335517692
2013,Winter,Temperate Northern Pacific,meanDuration,13.195281782437746
2013,Winter,Temperate Northern Pacific,Number_Events,763
2013,Winter,Temperate South America,meanCumInt,14.233874761904762
2013,Winter,Temperate South America,meanMaxInt,1.5021271428571428
2013,Winter,Temperate South America,meanDuration,11.095238095238095
2013,Winter,Temperate South America,Number_Events,210
2013,Winter,Temperate Southern Africa,meanCumInt,12.13038695652174
2013,Winter,Temperate Southern Africa,meanMaxInt,1.431604347826087
2013,Winter,Temperate Southern Africa,meanDuration,9.695652173913043
2013,Winter,Temperate Southern Africa,Number_Events,23
2013,Winter,Tropical Atlantic,meanCumInt,13.061173918417799
2013,Winter,Tropical Atlantic,meanMaxInt,1.3092087762669964
2013,Winter,Tropical Atlantic,meanDuration,12.080346106304079
2013,Winter,Tropical Atlantic,Number_Events,809
2013,Winter,Tropical Eastern Pacific,meanCumInt,11.82740487804878
2013,Winter,Tropical Eastern Pacific,meanMaxInt,1.4667674796747967
2013,Winter,Tropical Eastern Pacific,meanDuration,10.024390243902438
2013,Winter,Tropical Eastern Pacific,Number_Events,123
2013,Winter,Western Indo-Pacific,meanCumInt,11.950541308793456
2013,Winter,Western Indo-Pacific,meanMaxInt,1.400219427402863
2013,Winter,Western Indo-Pacific,meanDuration,10.693251533742332
2013,Winter,Western Indo-Pacific,Number_Events,489
2014,Autumn,Arctic,meanCumInt,27.14342967221135
2014,Autumn,Arctic,meanMaxInt,1.6826117661448141
2014,Autumn,Arctic,meanDuration,19.655577299412915
2014,Autumn,Arctic,Number_Events,4088
2014,Autumn,Central Indo-Pacific,meanCumInt,12.570041679389313
2014,Autumn,Central Indo-Pacific,meanMaxInt,1.4726366921119594
2014,Autumn,Central Indo-Pacific,meanDuration,10.456997455470738
2014,Autumn,Central Indo-Pacific,Number_Events,1965
2014,Autumn,Eastern Indo-Pacific,meanCumInt,20.912201877934272
2014,Autumn,Eastern Indo-Pacific,meanMaxInt,1.3881037558685445
2014,Autumn,Eastern Indo-Pacific,meanDuration,19.633802816901408
2014,Autumn,Eastern Indo-Pacific,Number_Events,213
2014,Autumn,Southern Ocean,meanCumInt,5.146823181818182
2014,Autumn,Southern Ocean,meanMaxInt,0.4438868181818182
2014,Autumn,Southern Ocean,meanDuration,13.297727272727272
